trip_distance,fare_amount,passenger_count,total_amount
1.8,12.8,1.0,17.55
1.14,8.6,1.0,14.1
1.71,10.7,1.0,18.54
1.17,9.3,1.0,16.86
1.54,10.7,1.0,17.64
0.0,32.5,1.0,34.0
1.7,10.0,1.0,17.7
1.6,10.7,3.0,16.0
3.0,17.0,1.0,24.25
15.8,60.4,2.0,89.09
3.99,20.5,1.0,26.25
2.96,19.1,1.0,24.85
1.62,15.6,1.0,23.4
1.55,9.3,3.0,16.16
0.97,9.3,1.0,17.05
1.26,10.7,1.0,18.54
20.8,70.0,2.0,83.44
1.69,12.8,1.0,21.06
1.76,14.2,1.0,18.95
3.9,18.4,1.0,25.15
6.2,36.6,1.0,49.6
3.01,16.3,1.0,23.15
1.29,7.9,1.0,16.44
3.19,19.8,1.0,29.46
0.75,7.9,1.0,12.65
1.26,10.0,1.0,17.7
2.6,14.2,1.0,22.7
1.02,9.3,1.0,15.55
2.76,21.9,1.0,29.65
3.3,22.6,1.0,32.8
1.5,14.2,1.0,20.2
1.1,10.0,2.0,16.8
11.37,45.7,1.0,81.11
1.2,10.0,1.0,15.0
2.45,12.8,1.0,20.18
2.38,18.4,1.0,25.15
1.19,7.9,2.0,15.18
7.26,33.1,1.0,44.52
10.47,49.2,1.0,80.27
0.51,4.4,2.0,10.98
0.06,10.0,2.0,15.75
2.26,15.6,2.0,24.42
2.54,18.4,1.0,24.64
2.6,17.7,2.0,21.7
3.43,18.4,1.0,26.16
5.7,27.5,1.0,40.31
2.24,10.7,1.0,15.45
2.51,15.6,1.0,24.42
1.5,14.2,1.0,22.74
15.74,80.4,1.0,117.85
10.1,44.3,1.0,72.99
1.21,10.0,2.0,17.7
0.85,6.5,1.0,14.63
1.88,13.5,1.0,16.0
1.37,7.9,1.0,15.18
2.64,14.2,1.0,22.74
1.6,9.3,1.0,15.05
0.7,5.8,1.0,12.65
0.6,6.5,1.0,13.5
1.5,10.0,1.0,14.75
0.7,5.8,1.0,12.65
10.5,46.4,1.0,63.09
0.37,5.1,1.0,9.85
0.44,5.8,1.0,10.55
1.74,14.9,1.0,24.56
1.21,9.3,1.0,15.96
1.83,10.0,4.0,17.7
0.73,7.9,3.0,14.88
19.58,70.0,1.0,98.88
1.0,8.6,1.0,13.35
10.17,45.7,1.0,85.81
5.92,27.5,1.0,38.7
7.0,40.8,1.0,61.3
2.8,19.1,1.0,28.1
8.0,36.6,1.0,48.7
1.35,7.9,1.0,15.18
0.54,7.2,1.0,13.44
2.04,14.2,1.0,21.84
1.03,13.5,1.0,15.0
17.7,70.0,1.0,102.11
0.68,7.2,1.0,14.34
0.74,10.0,1.0,14.75
2.39,12.8,1.0,21.06
1.63,10.7,1.0,18.54
0.67,12.1,1.0,16.9
0.8,5.8,1.0,10.8
0.82,7.2,1.0,13.44
0.59,5.1,3.0,10.92
6.27,50.3,1.0,81.73
11.75,45.7,1.0,74.87
17.7,70.0,4.0,99.44
10.47,54.1,1.0,84.05
10.35,49.9,1.0,81.66
0.45,4.4,1.0,10.07
0.7,5.8,1.0,7.3
1.2,10.7,1.0,17.45
1.9,12.1,1.0,20.2
2.4,14.9,1.0,21.15
1.8,11.4,1.0,19.38
8.04,34.5,1.0,46.68
1.24,8.6,1.0,17.35
0.86,6.5,1.0,14.06
2.19,13.5,1.0,20.25
2.03,12.8,1.0,21.94
0.7,6.5,1.0,10.5
1.7,12.1,1.0,17.85
1.0,6.5,1.0,12.75
1.1,8.6,1.0,16.7
2.05,12.8,1.0,21.06
0.29,5.1,2.0,11.82
3.3,27.5,1.0,38.7
2.5,16.3,1.0,26.3
3.29,18.4,1.0,28.94
0.5,5.1,2.0,10.92
2.1,10.7,1.0,18.5
1.0,11.4,1.0,19.35
2.03,12.8,1.0,21.06
0.51,7.2,1.0,14.94
3.76,24.0,1.0,34.5
1.01,10.0,1.0,16.23
1.13,8.6,1.0,15.75
5.79,30.3,1.0,35.05
0.13,3.7,1.0,5.2
2.29,12.8,1.0,21.8
0.43,5.8,1.0,12.25
2.72,17.0,1.0,26.1
0.59,5.8,1.0,12.66
1.97,11.4,1.0,16.77
1.44,10.7,1.0,17.64
0.61,5.8,1.0,12.66
2.73,17.0,1.0,24.75
1.58,10.0,1.0,17.7
1.7,10.7,1.0,17.45
1.81,10.7,5.0,18.38
1.62,11.4,5.0,14.9
1.66,9.3,1.0,15.45
3.21,19.8,1.0,29.46
0.64,7.2,1.0,13.95
0.85,15.6,1.0,24.42
1.86,13.5,1.0,23.72
3.63,19.8,1.0,29.46
1.11,10.7,1.0,15.45
0.88,7.9,1.0,11.9
2.0,12.8,2.0,20.15
0.6,9.3,1.0,13.3
2.4,16.3,1.0,25.26
0.86,10.0,1.0,18.44
0.58,5.8,1.0,12.66
0.8,7.9,1.0,14.9
3.96,17.7,1.0,26.0
1.94,14.2,1.0,22.74
1.86,12.8,1.0,18.95
2.08,14.9,1.0,23.58
7.25,31.7,1.0,36.45
4.31,22.6,1.0,32.82
1.29,10.7,1.0,15.91
1.82,13.5,1.0,20.0
2.68,18.4,1.0,27.78
2.39,15.6,1.0,24.42
0.0,30.5,1.0,35.18
1.9,10.7,1.0,17.76
0.9,13.5,1.0,18.25
0.75,7.2,1.0,11.95
0.9,10.7,1.0,17.0
1.3,11.4,1.0,17.71
0.4,5.1,1.0,12.31
4.76,25.4,1.0,36.18
1.65,12.1,1.0,17.6
0.54,5.1,1.0,11.82
0.52,5.1,1.0,12.31
0.56,6.5,1.0,13.5
3.74,21.2,1.0,31.14
2.08,19.8,3.0,28.56
0.5,5.1,1.0,11.8
2.8,15.6,1.0,20.35
0.5,5.1,1.0,10.01
0.9,14.2,4.0,22.7
2.6,15.6,1.0,22.35
1.7,11.4,1.0,20.95
1.2,8.6,1.0,16.0
0.9,6.5,4.0,12.6
2.1,16.3,1.0,24.35
18.5,70.0,1.0,98.44
0.45,5.8,1.0,12.13
0.8,6.5,1.0,11.25
2.2,14.2,1.0,22.75
0.9,7.2,1.0,11.95
0.18,5.1,1.0,11.82
11.6,56.9,3.0,90.39
3.4,17.0,1.0,26.1
0.69,6.5,1.0,11.5
3.09,19.1,1.0,28.62
10.89,47.1,1.0,75.65
5.3,25.4,1.0,32.15
1.0,7.2,1.0,14.3
1.5,10.0,1.0,15.75
1.6,15.6,1.0,40.7
2.53,14.9,1.0,25.55
4.99,26.1,1.0,38.56
2.52,12.8,1.0,17.55
1.04,7.2,1.0,13.95
0.74,8.6,1.0,13.6
0.68,6.5,1.0,11.25
0.98,6.5,1.0,13.5
1.31,9.3,1.0,14.05
0.95,12.8,1.0,20.18
0.87,7.9,1.0,15.18
0.31,4.4,1.0,9.15
0.54,5.8,1.0,12.66
1.68,10.7,1.0,20.45
1.09,10.0,1.0,14.75
1.37,12.8,1.0,21.06
1.76,11.4,1.0,15.48
0.43,5.1,1.0,10.92
3.27,16.3,1.0,25.26
7.5,32.4,1.0,44.55
1.6,12.1,1.0,21.05
3.19,18.4,1.0,26.4
0.83,8.6,1.0,15.12
2.12,12.1,1.0,20.22
1.84,11.4,1.0,19.38
1.21,10.7,1.0,19.31
2.67,19.8,1.0,24.55
0.69,7.2,1.0,12.4
1.5,12.1,1.0,20.22
1.49,12.1,1.0,16.85
1.35,12.8,1.0,19.05
2.2,14.2,1.0,22.75
2.3,13.5,1.0,21.9
1.91,15.6,1.0,25.44
0.84,7.9,1.0,13.65
2.27,15.6,1.0,22.35
1.69,14.9,1.0,25.54
1.78,11.4,1.0,18.65
0.81,6.5,1.0,14.06
1.22,8.6,2.0,15.12
3.48,22.6,1.0,31.92
2.7,17.7,2.0,19.2
2.1,14.9,1.0,21.73
1.1,7.2,1.0,15.2
2.8,15.6,1.0,24.4
1.5,10.0,1.0,17.7
1.1,6.5,1.0,13.5
4.54,21.9,1.0,31.08
7.3,33.8,1.0,47.24
1.33,12.1,1.0,20.93
1.0,7.9,1.0,14.65
6.5,70.0,1.0,105.36
0.9,-11.4,1.0,-12.9
0.9,11.4,1.0,12.9
1.4,11.4,1.0,19.4
0.3,5.1,1.0,11.32
1.0,7.2,1.0,14.95
1.2,10.0,1.0,14.75
1.49,14.2,1.0,22.74
1.52,10.7,2.0,18.54
2.87,16.3,1.0,24.21
1.7,10.7,1.0,18.55
0.9,7.2,1.0,11.95
2.7,17.7,1.0,26.94
0.96,7.9,1.0,14.28
1.69,12.8,1.0,20.16
1.58,14.2,1.0,19.2
1.19,9.3,1.0,16.05
4.61,24.7,1.0,35.34
1.92,12.1,1.0,20.22
1.1,10.7,1.0,19.31
17.24,70.0,1.0,95.96
1.84,13.5,1.0,21.0
1.62,10.7,1.0,18.45
0.68,7.2,1.0,13.44
2.32,13.5,1.0,18.25
0.6,5.1,1.0,11.82
0.71,7.2,1.0,13.2
1.41,12.1,1.0,20.22
0.0,82.69,1.0,100.44
1.28,9.3,1.0,16.86
1.62,9.3,1.0,10.8
0.95,8.6,1.0,10.1
0.46,4.4,1.0,10.15
1.2,7.9,1.0,15.81
1.36,10.7,1.0,17.45
1.88,13.5,1.0,18.25
0.63,5.8,1.0,12.66
19.1,70.0,1.0,95.94
1.3,9.3,1.0,14.3
0.62,5.8,1.0,13.19
1.05,9.3,1.0,11.8
1.34,8.6,1.0,15.12
3.14,24.7,1.0,30.45
4.49,24.7,1.0,34.44
2.0,14.2,1.0,21.8
2.2,12.8,1.0,21.05
1.1,7.9,1.0,15.2
3.2,18.4,1.0,23.15
1.64,11.4,4.0,18.48
1.72,12.8,5.0,19.31
3.16,14.2,1.0,21.79
1.68,14.2,1.0,22.74
1.7,12.8,1.0,21.05
1.3,7.9,1.0,13.91
2.2,16.3,1.0,24.35
1.75,13.5,1.0,21.88
0.51,5.8,1.0,11.55
17.8,70.0,0.0,91.8
1.1,17.0,1.0,22.75
1.9,12.8,4.0,21.05
4.31,25.4,1.0,36.18
2.15,11.4,1.0,19.38
1.17,17.0,1.0,26.1
1.53,10.0,2.0,17.7
1.9,11.4,1.0,15.4
1.6,14.9,1.0,22.65
1.23,9.3,1.0,16.86
11.39,48.5,1.0,74.94
2.42,12.8,1.0,21.06
2.28,13.5,1.0,20.25
2.5,14.2,1.0,21.45
11.8,64.6,2.0,81.29
0.57,5.1,1.0,10.1
0.85,7.2,1.0,14.34
9.14,40.1,1.0,68.15
3.43,19.1,1.0,27.72
0.75,7.2,1.0,13.44
0.81,7.2,4.0,11.95
16.78,70.0,1.0,100.13
0.82,6.5,1.0,13.5
1.5,9.3,1.0,15.0
2.4,13.5,1.0,20.25
0.3,3.7,1.0,9.7
1.29,11.4,1.0,19.38
1.0,7.9,1.0,15.18
0.93,7.2,2.0,14.0
1.91,13.5,2.0,22.81
2.51,17.7,2.0,21.7
3.6,20.5,1.0,29.25
1.39,12.1,1.0,20.22
1.01,8.6,1.0,15.35
10.5,40.1,1.0,68.14
1.1,9.3,1.0,15.05
0.9,8.6,1.0,15.35
0.8,6.5,1.0,14.05
0.9,7.9,1.0,13.65
0.8,7.9,1.0,15.15
5.81,26.8,2.0,37.86
1.45,11.4,2.0,16.15
1.57,10.7,1.0,17.77
2.51,13.5,1.0,21.9
1.68,11.4,1.0,19.38
2.0,13.5,1.0,22.81
13.9,53.4,1.0,75.8
0.73,8.6,1.0,16.02
0.84,8.6,1.0,16.02
0.8,8.6,1.0,16.69
1.62,12.8,2.0,19.32
6.8,49.5,1.0,51.0
1.32,7.9,1.0,15.18
11.76,47.8,1.0,77.39
1.21,7.9,1.0,11.9
2.1,13.5,1.0,22.75
2.43,12.8,1.0,17.55
7.45,33.1,1.0,42.73
1.54,10.0,1.0,17.7
1.22,10.0,1.0,16.0
2.74,14.9,1.0,21.65
1.17,8.6,2.0,17.35
2.54,15.6,2.0,24.42
0.92,14.2,1.0,22.74
1.18,9.3,1.0,16.86
1.99,14.9,1.0,19.65
4.11,21.2,1.0,33.74
1.06,7.9,1.0,15.18
0.3,3.7,1.0,8.45
2.18,12.8,2.0,21.06
2.16,19.1,2.0,23.85
1.8,13.5,1.0,18.25
0.89,7.9,1.0,15.47
0.35,5.1,3.0,10.92
3.8,21.2,1.0,31.14
12.21,52.0,2.0,80.69
1.36,10.0,1.0,16.8
7.72,33.8,1.0,46.26
3.58,19.8,1.0,24.55
3.35,18.4,1.0,26.15
1.13,9.3,1.0,16.05
1.8,10.7,1.0,15.45
3.8,18.4,1.0,25.15
0.6,5.1,1.0,10.85
1.4,10.0,1.0,16.25
1.7,10.7,1.0,17.0
6.9,31.7,1.0,41.92
3.0,19.1,1.0,28.6
1.6,9.3,1.0,16.85
4.48,29.6,1.0,36.35
3.32,17.0,1.0,26.1
0.55,5.8,1.0,12.51
3.01,24.7,1.0,35.19
8.8,38.7,1.0,65.59
3.9,19.1,1.0,29.8
1.29,11.4,1.0,19.38
4.01,28.9,1.0,40.38
3.47,19.8,1.0,31.92
1.28,10.0,1.0,17.7
0.7,6.5,1.0,12.75
1.6,13.5,1.0,18.25
0.7,6.5,1.0,13.5
0.85,7.2,1.0,11.2
4.15,23.3,1.0,30.05
1.19,10.7,1.0,18.37
0.52,5.8,1.0,12.66
2.05,12.8,1.0,19.31
12.05,53.4,1.0,63.15
4.49,17.26,1.0,22.01
1.3,8.6,1.0,16.02
0.94,6.5,1.0,13.75
1.98,12.8,1.0,18.55
0.68,6.5,1.0,11.25
0.76,7.9,1.0,12.65
1.02,11.4,1.0,20.19
0.06,62.0,1.0,83.35
0.91,6.5,1.0,13.5
2.6,16.3,1.0,24.35
0.9,10.0,1.0,14.7
1.43,9.3,1.0,10.8
2.62,18.4,1.0,27.15
2.43,12.8,1.0,21.06
0.94,8.6,1.0,16.69
1.84,10.0,1.0,17.7
1.2,8.6,1.0,16.02
1.84,12.8,1.0,21.06
4.06,19.1,1.0,28.62
3.48,21.9,1.0,31.98
3.42,18.4,1.0,26.0
1.25,10.0,1.0,17.7
1.95,10.0,1.0,17.7
1.99,12.1,1.0,18.52
1.34,9.3,1.0,15.96
1.23,10.0,2.0,17.55
4.0,26.1,3.0,30.85
2.77,14.9,1.0,19.9
1.4,10.0,1.0,17.7
0.78,7.2,1.0,12.95
1.33,10.0,1.0,17.7
2.43,18.4,1.0,27.78
2.93,26.1,2.0,35.48
0.82,12.1,1.0,19.32
0.89,6.5,1.0,12.6
1.82,12.8,1.0,21.06
2.0,11.4,1.0,19.35
1.5,12.1,1.0,13.6
3.0,14.9,1.0,23.6
0.9,7.2,1.0,14.9
1.0,10.0,1.0,17.75
5.6,27.5,3.0,40.3
12.21,48.5,2.0,69.9
3.32,21.2,1.0,27.95
1.4,10.0,1.0,17.7
3.4,20.5,1.0,27.25
1.7,10.0,1.0,17.7
2.06,12.8,1.0,21.06
2.03,14.2,1.0,22.74
1.59,12.8,1.0,18.3
1.46,8.6,1.0,14.35
1.02,10.0,1.0,12.5
2.96,16.3,1.0,25.26
1.24,9.3,1.0,14.05
0.96,8.6,3.0,14.49
2.45,14.9,1.0,20.4
2.02,14.2,1.0,22.74
2.2,14.9,1.0,20.63
1.4,11.4,1.0,16.15
4.83,26.1,1.0,38.56
0.78,15.6,1.0,24.42
1.0,7.9,1.0,14.28
2.21,14.2,1.0,20.85
1.48,9.3,1.0,16.62
0.82,6.5,1.0,12.6
1.22,7.2,1.0,13.2
1.26,10.0,1.0,15.4
2.43,17.7,1.0,21.28
4.98,26.1,1.0,37.02
1.55,9.3,1.0,15.05
1.68,-12.8,1.0,-17.55
1.68,12.8,1.0,17.55
1.3,8.6,1.0,15.1
0.0,3.0,1.0,7.0
1.0,7.9,1.0,13.9
1.0,7.9,1.0,14.3
1.0,7.2,1.0,12.32
1.51,11.4,1.0,18.48
1.23,7.2,1.0,14.34
3.86,19.1,1.0,23.85
2.74,17.7,1.0,27.45
0.23,3.7,1.0,10.01
1.21,17.7,1.0,21.7
0.24,3.7,1.0,9.24
2.48,14.2,1.0,21.79
2.1,12.1,1.0,21.91
0.64,9.3,1.0,16.86
1.99,16.3,1.0,22.3
2.01,13.5,1.0,20.25
0.4,6.5,1.0,15.5
1.06,8.6,1.0,16.02
16.62,70.0,1.0,99.78
6.91,30.3,1.0,42.06
4.0,31.0,1.0,46.47
1.06,7.9,1.0,14.65
10.94,44.3,2.0,67.56
0.54,6.5,1.0,11.25
0.87,14.2,1.0,22.74
1.32,10.7,1.0,18.54
2.72,15.6,1.0,20.35
1.62,11.4,1.0,17.8
1.47,8.6,1.0,15.12
3.1,15.6,1.0,24.4
1.8,14.2,1.0,18.95
4.3,21.9,1.0,30.65
0.54,7.9,1.0,14.55
0.98,9.3,1.0,15.8
1.1,9.3,1.0,15.05
0.8,7.2,1.0,11.95
1.5,10.0,1.0,15.75
1.53,10.7,1.0,15.45
1.83,15.6,1.0,21.37
0.25,5.8,1.0,21.8
1.0,15.6,1.0,24.4
0.8,7.2,1.0,14.95
5.84,30.3,1.0,45.06
3.25,19.1,1.0,31.01
16.5,70.0,1.0,98.03
1.98,12.8,1.0,17.8
1.58,10.0,1.0,16.23
11.4,47.1,1.0,68.79
3.15,16.3,1.0,23.05
0.58,6.5,1.0,12.37
12.29,-49.2,2.0,-61.45
12.29,49.2,2.0,61.45
0.0,54.5,2.0,74.35
1.07,8.6,1.0,16.02
3.01,16.3,1.0,22.05
9.72,41.5,3.0,66.06
3.32,17.0,1.0,26.1
1.54,14.9,1.0,23.58
0.83,10.7,1.0,17.64
0.78,5.8,1.0,12.66
1.05,8.6,1.0,13.35
1.02,8.6,1.0,16.02
2.92,18.4,1.0,27.78
0.8,6.5,1.0,12.0
3.5,16.3,1.0,26.3
1.18,8.6,1.0,15.12
2.0,10.7,1.0,18.54
2.79,21.9,1.0,28.15
0.68,5.8,1.0,12.66
0.65,14.9,1.0,21.15
0.7,6.5,1.0,13.5
0.8,5.8,1.0,11.05
2.1,14.2,1.0,18.2
1.3,8.6,1.0,16.02
1.37,9.3,1.0,15.96
0.5,5.1,1.0,10.92
19.42,70.0,2.0,97.13
2.02,13.5,1.0,21.9
3.14,19.8,1.0,30.69
0.98,7.2,1.0,13.44
2.71,14.9,1.0,23.58
2.82,16.3,1.0,26.31
0.78,5.8,1.0,10.55
2.37,14.2,1.0,22.36
1.02,9.3,1.0,14.8
0.58,5.1,1.0,10.92
1.6,9.3,1.0,17.05
2.72,14.9,1.0,23.58
1.22,12.1,1.0,21.06
1.48,11.4,1.0,16.15
0.86,7.2,1.0,14.34
0.94,6.5,1.0,13.5
0.31,4.4,1.0,10.15
1.68,10.0,1.0,16.8
12.93,62.5,1.0,77.25
0.89,7.2,1.0,11.95
3.35,17.0,1.0,25.75
1.47,12.8,1.0,20.18
2.05,11.4,1.0,20.19
1.78,14.9,2.0,22.68
10.2,45.0,1.0,74.94
1.7,13.5,1.0,21.9
0.97,8.6,1.0,12.6
1.17,7.9,1.0,15.18
1.08,8.6,1.0,16.02
2.2,12.8,1.0,21.06
9.21,40.1,1.0,62.47
4.03,23.3,1.0,31.05
2.07,14.9,1.0,23.58
2.1,10.7,1.0,18.54
0.6,7.2,1.0,14.3
1.09,9.3,1.0,16.16
2.23,14.2,1.0,18.95
1.35,10.0,1.0,17.7
6.28,47.1,4.0,53.85
15.4,59.7,2.0,90.14
0.05,5.1,1.0,11.33
0.54,12.1,1.0,20.22
0.64,13.5,1.0,21.9
1.43,11.4,1.0,19.15
1.6,14.2,1.0,22.7
2.2,15.6,0.0,26.45
1.89,10.7,1.0,14.7
2.3,12.8,1.0,21.06
0.63,6.5,1.0,12.25
0.9,5.8,1.0,12.65
1.4,11.4,1.0,18.57
3.57,19.1,1.0,25.85
0.65,6.5,1.0,13.5
9.6,39.4,1.0,42.65
5.15,32.4,2.0,44.58
0.4,5.1,1.0,11.85
3.7,20.5,1.0,30.3
0.98,7.9,5.0,14.28
0.52,4.4,5.0,10.08
1.86,17.0,5.0,23.93
1.54,11.4,1.0,19.38
18.89,70.0,1.0,98.88
2.09,12.8,2.0,19.8
0.4,5.8,1.0,12.05
0.3,15.0,1.0,16.75
1.33,11.4,1.0,20.19
0.44,7.9,1.0,15.17
1.67,12.8,1.0,20.55
1.01,12.1,1.0,20.22
6.2,29.6,1.0,44.65
3.26,19.1,1.0,28.62
0.79,7.2,1.0,14.34
1.61,12.8,1.0,21.06
2.2,14.9,1.0,21.65
0.74,9.3,1.0,16.86
2.18,14.9,1.0,23.58
2.73,15.6,1.0,24.42
1.86,10.7,1.0,18.54
2.94,17.7,1.0,24.45
0.3,4.4,1.0,9.15
3.26,17.7,1.0,26.94
0.6,5.8,1.0,10.55
1.5,15.6,1.0,20.35
0.27,4.4,1.0,10.4
9.1,57.6,1.0,82.9
1.3,10.0,1.0,17.75
2.91,14.2,1.0,21.0
2.5,18.4,1.0,27.78
1.13,7.9,1.0,13.65
1.88,16.3,1.0,25.05
1.51,13.5,1.0,19.25
1.0,7.2,1.0,13.95
1.85,12.8,1.0,21.84
1.7,10.0,1.0,14.75
4.15,38.0,1.0,51.75
1.45,10.0,1.0,15.75
1.06,7.9,1.0,14.55
1.04,11.4,1.0,17.77
1.05,9.3,1.0,14.3
1.81,10.7,1.0,18.54
1.5,17.0,1.0,25.2
1.65,12.8,1.0,21.06
0.7,7.2,2.0,15.53
1.62,10.7,1.0,18.54
5.71,27.5,1.0,38.7
1.34,7.9,1.0,14.28
1.49,11.4,1.0,16.15
1.68,11.4,1.0,19.38
1.5,10.0,1.0,17.7
2.2,18.4,1.0,26.88
0.8,7.9,1.0,15.2
1.1,7.9,1.0,15.8
1.58,11.4,1.0,17.77
2.4,11.4,1.0,19.4
0.8,6.5,1.0,12.6
2.4,17.0,1.0,26.1
2.22,16.3,1.0,24.05
1.0,7.2,1.0,11.95
0.7,7.2,1.0,14.35
2.7,15.6,1.0,20.35
1.44,11.4,1.0,16.15
3.7,21.9,2.0,26.65
1.54,10.0,1.0,17.7
3.25,17.7,1.0,24.69
2.46,12.8,1.0,23.55
1.8,9.3,1.0,15.96
1.61,11.4,1.0,19.23
0.0,3.7,1.0,6.95
17.48,70.0,1.0,100.44
16.27,78.6,1.0,86.85
2.25,12.1,1.0,18.85
1.44,12.1,1.0,18.0
2.0,12.8,1.0,21.05
5.3,25.4,1.0,36.2
2.75,15.6,2.0,24.42
1.4,9.3,1.0,16.85
1.0,7.2,1.0,11.95
1.59,9.3,1.0,14.3
1.1,7.2,1.0,13.95
1.0,10.7,1.0,18.54
2.43,13.5,1.0,19.75
0.85,7.2,1.0,14.94
1.81,17.7,1.0,26.94
3.23,20.5,1.0,29.04
5.42,-25.4,1.0,-33.65
5.42,25.4,1.0,33.65
4.42,22.6,1.0,32.82
4.65,24.7,1.0,35.34
1.1,8.6,1.0,12.1
6.9,26.5,1.0,27.0
1.2,17.5,1.0,18.0
10.2,36.5,1.0,37.0
3.09,17.0,1.0,25.01
1.81,15.6,2.0,24.5
1.41,9.3,5.0,16.86
0.56,6.5,5.0,13.25
8.22,33.8,5.0,39.8
3.32,17.0,1.0,23.75
1.17,9.3,1.0,15.96
1.0,7.2,1.0,14.34
2.59,14.2,1.0,18.95
1.59,10.0,1.0,17.7
2.86,17.7,1.0,26.94
1.04,7.2,1.0,13.45
1.82,14.9,1.0,22.68
7.1,48.5,2.0,65.0
1.0,7.9,1.0,12.65
4.8,22.6,1.0,32.8
1.12,10.0,1.0,14.75
1.75,10.0,1.0,16.75
7.24,35.9,1.0,47.88
0.82,6.5,1.0,11.25
2.37,14.9,1.0,21.74
1.01,9.3,1.0,15.96
0.57,5.8,1.0,12.74
3.42,21.2,1.0,30.24
0.69,6.5,1.0,13.5
1.85,13.5,1.0,17.5
0.77,7.2,1.0,14.34
11.56,48.5,1.0,78.23
3.4,18.4,1.0,25.15
2.7,19.8,1.0,26.55
3.18,21.9,1.0,31.98
1.18,10.0,1.0,13.0
1.12,8.6,1.0,14.49
0.38,5.1,1.0,10.92
2.59,14.9,1.0,19.65
17.39,87.0,1.0,105.25
15.78,70.0,1.0,81.69
0.56,7.2,1.0,14.34
0.98,6.5,1.0,12.94
1.37,12.1,1.0,20.22
0.86,6.5,1.0,11.5
1.35,8.6,1.0,15.35
2.36,12.8,1.0,17.55
0.39,5.8,1.0,11.76
2.88,21.2,1.0,31.5
0.9,7.9,1.0,12.65
19.46,70.0,1.0,90.19
19.79,70.0,1.0,82.83
17.51,70.0,1.0,83.44
12.2,53.4,1.0,85.86
2.6,14.2,1.0,19.95
0.9,7.2,1.0,14.34
1.27,14.2,1.0,22.95
1.79,14.2,1.0,20.7
0.7,5.8,1.0,10.55
4.76,20.5,1.0,30.3
0.96,8.6,1.0,16.02
1.1,7.2,0.0,11.95
0.8,6.5,0.0,12.75
1.6,10.0,0.0,17.0
1.2,7.9,0.0,12.4
1.3,9.3,0.0,16.6
0.8,7.9,1.0,15.2
0.8,10.0,1.0,17.7
1.3,14.9,1.0,23.6
2.94,14.9,1.0,23.58
2.41,16.3,1.0,24.84
0.83,9.3,1.0,16.86
0.8,7.9,1.0,13.92
2.1,15.6,1.0,24.42
1.43,9.3,1.0,18.26
1.9,14.9,1.0,21.61
1.54,12.8,1.0,21.06
1.78,10.7,1.0,17.77
2.34,14.2,1.0,21.45
0.58,6.5,1.0,13.5
0.7,5.1,1.0,11.35
0.5,4.4,1.0,11.4
1.9,10.7,1.0,16.95
3.3,17.7,1.0,22.45
1.4,12.8,1.0,20.15
2.0,14.2,1.0,20.02
0.6,17.0,1.0,26.1
1.9,17.0,2.0,26.1
1.65,10.7,3.0,18.54
3.0,17.7,1.0,22.7
0.3,5.1,0.0,10.9
0.0,15.7,0.0,15.7
2.84,17.7,2.0,26.94
0.51,6.5,3.0,12.6
2.06,12.1,1.0,19.38
0.9,8.6,1.0,16.0
2.3,13.5,1.0,21.9
1.9,13.5,1.0,18.5
0.68,5.8,1.0,11.55
1.5,10.0,1.0,14.75
1.23,9.3,1.0,14.3
0.47,6.5,1.0,12.6
0.95,10.0,1.0,16.8
8.08,45.0,1.0,49.75
16.3,66.7,1.0,102.19
3.3,24.5,1.0,25.0
1.05,7.9,1.0,14.65
16.04,70.0,1.0,102.11
9.81,44.3,1.0,71.29
0.89,7.9,2.0,13.9
0.71,7.2,2.0,13.44
1.04,7.2,1.0,13.44
2.18,12.8,2.0,21.06
9.72,40.8,1.0,68.99
1.23,10.0,1.0,17.7
6.15,26.1,1.0,32.85
0.85,8.6,1.0,16.02
1.54,9.3,1.0,15.3
2.89,23.3,1.0,32.76
2.2,14.9,1.0,23.58
1.52,15.6,1.0,25.48
2.21,13.5,1.0,20.07
3.61,19.8,1.0,29.46
0.82,6.5,1.0,12.0
3.18,16.3,1.0,23.15
0.69,10.7,1.0,16.95
0.85,7.9,1.0,15.18
2.84,20.5,1.0,30.3
1.5,10.0,1.0,16.75
1.4,8.6,1.0,16.65
1.6,12.8,3.0,19.55
0.9,9.3,1.0,15.46
3.83,19.1,1.0,25.6
2.93,18.4,1.0,27.78
1.52,10.7,1.0,18.54
1.03,9.3,1.0,16.86
0.62,5.8,1.0,11.76
18.3,70.0,0.0,97.99
0.82,5.8,2.0,11.76
1.14,8.6,1.0,12.6
0.48,7.2,2.0,14.34
10.46,51.3,1.0,59.55
0.62,5.8,1.0,11.82
1.43,13.5,1.0,21.9
0.63,12.1,1.0,19.32
3.95,21.2,1.0,26.95
0.6,6.5,1.0,13.5
3.63,19.1,1.0,25.35
0.57,6.5,1.0,12.25
2.43,20.5,1.0,25.25
1.75,9.3,1.0,14.05
2.22,12.1,1.0,17.85
10.57,57.6,4.0,60.85
0.99,10.0,1.0,15.75
2.94,16.3,1.0,25.26
2.0,12.8,1.0,21.06
0.0,-3.7,1.0,-8.45
0.0,3.7,1.0,8.45
0.86,8.6,1.0,12.12
3.64,30.3,1.0,42.06
1.6,10.7,1.0,18.5
1.2,7.9,1.0,13.9
0.95,6.5,1.0,11.25
